sku,barcode
218277,6000060002314
218277,218277
218276,6000060002307
218276,218276
218275,6000060002291
218275,218275
218268,7806810016070
218268,218268
218267,7806810007368
218267,218267
218266,7806810007344
218266,218266
218265,7806810007337
218265,218265
218264,7806810022200
218264,218264
218263,7806810006149
218263,218263
218262,7806810010221
218262,218262
218261,7806810006309
218261,218261
218260,7806810003384
218260,218260
218259,7806810019019
218259,218259
218258,7806810009317
218258,218258
218257,7806810004244
218257,218257
218256,4023105000023
218256,218256
218255,4023103093089
218255,218255
218254,8410435841031
218254,218254
218253,8410435841024
218253,218253
218252,8410435841000
218252,218252
218251,8001940003399
218251,218251
218250,8001940003382
218250,218250
218249,8001940003375
218249,218249
218248,683010609489
218248,218248
218247,3045200700005
218247,218247
218235,7806810021067
218235,218235
218234,7806810021074
218234,218234
218233,7806810021111
218233,218233
218232,7806810016544
218232,218232
218231,7806810016629
218231,218231
218230,7806810016575
218230,218230
218229,7806810030038
218229,218229
218228,7806810029063
218228,218228
218227,683010609472
218227,218227
218226,683010608000
218226,218226
218225,4023103147737
218225,218225
218224,6000060001799
218224,218224
218223,7750062010440
218223,218223
218222,7801002003173
218222,218222
218221,7801002007072
218221,218221
218220,7801002003074
218220,218220
218219,7801002007119
218219,218219
218218,7801002003159
218218,218218
218217,7801005000247
218217,218217
218216,7801002007003
218216,218216
218215,7801002003135
218215,218215
218214,7801002007102
218214,218214
218213,7801005000223
218213,218213
218212,7801002007058
218212,218212
218211,7801002003036
218211,218211
218210,7801002007201
218210,218210
218209,7801002007317
218209,218209
218208,7801002007300
218208,218208
218199,8411519750010
218199,218199
218197,8411660520333
218197,218197
218196,8411660520302
218196,218196
218195,8411660520371
218195,218195
218194,8411660521392
218194,218194
218193,8411660180100
218193,218193
218192,8411660180148
218192,218192
218191,8411660181473
218191,218191
218177,7806810029018
218177,218177
218176,7806810800419
218176,218176
218174,7798057868355
218174,218174
218173,7891039043167
218173,218173
217974,7803332003021
217974,217974
217928,2600027286104
217928,217928
217927,2600027286098
217927,217927
217699,6000060001898
217699,217699
217698,6000060001874
217698,217698
217687,6000060001850
217687,217687
217686,6000060001805
217686,217686
217622,7804656457347
217622,217622
217621,7804656457330
217621,217621
217453,7806810815048
217453,217453
217318,7801005000285
217318,217318
217296,7805505010737
217296,217296
217291,7806810010276
217291,217291
217170,6938820411734
217170,217170
217117,7750062002131
217117,217117
217015,6981238027004
217015,2600027280263
217015,217015
217014,2600027280256
217014,217014
217013,6917331832320
217013,217013
217012,6925670167522
217012,217012
217009,6937519414018
217009,217009
217008,6000060002338
217008,217008
217007,6000060000815
217007,217007
217006,6000060002352
217006,217006
217005,6000060002345
217005,217005
216956,7806810100045
216956,216956
216955,7806810000048
216955,216955
216954,7806810000031
216954,216954
216953,7806810004145
216953,216953
216936,7801003003066
216936,216936
216935,7801003003059
216935,216935
216934,7801003003042
216934,216934
216933,7801003003035
216933,216933
216932,7801003003028
216932,216932
216931,7801003003011
216931,216931
216930,7801003003004
216930,216930
216922,7801002003111
216922,216922
216921,7801002007010
216921,216921
216646,2600027279403
216646,216646
216645,2600027279397
216645,216645
216644,2600027279380
216644,216644
216643,2600027279373
216643,216643
216642,2600027279366
216642,216642
216641,2600027279359
216641,216641
216640,2600027279342
216640,216640
216639,2600027279335
216639,216639
216638,2600027279328
216638,216638
216568,7803332003014
216568,216568
216401,7804656457170
216401,216401
216400,7804630750389
216400,216400
216398,7804630750679
216398,216398
216397,7804630750365
216397,7804630750303
216397,216397
216392,7824775554604
216392,216392
216391,7804630750846
216391,216391
216211,7805359000045
216211,216211
216187,7805359310670
216187,216187
216186,7809589500115
216186,216186
216185,7805359000038
216185,216185
215841,2600027273326
215841,215841
215838,2600027273296
215838,215838
215795,2600027273043
215795,215795
215780,2600027272831
215780,215780
215779,2600027272824
215779,215779
215755,731919111104
215755,215755
215706,2600027272695
215706,215706
215705,2600027272688
215705,215705
215704,2600027272671
215704,215704
215703,2600027272664
215703,215703
215699,7806810021104
215699,215699
215630,4008455394510
215630,2600027271742
215630,215630
215627,4008455458618
215627,2600027271711
215627,215627
215625,4008455446318
215625,2600027271698
215625,215625
215620,4008455425412
215620,400845542541
215620,215620
215619,4008455423814
215619,400845542381
215619,215619
215411,7805005001914
215411,215411
215410,7805005001907
215410,215410
215409,7805224000453
215409,215409
215407,7804654750006
215407,215407
215406,7805005000610
215406,215406
215374,2600027270967
215374,215374
215337,8787201730692
215337,215337
215334,7804670070058
215334,215334
215333,7804670070218
215333,215333
215293,2600027270813
215293,2000000213569
215293,215293
215292,2600027270806
215292,2000000213125
215292,215292
215275,6000060000174
215275,215275
215073,7750062020890
215073,215073
215049,7806810007979
215049,215049
215048,7806810007955
215048,215048
215047,8410951209100
215047,215047
215046,8410951602000
215046,215046
215045,7806810800952
215045,215045
215044,7806810800846
215044,215044
215043,7806810800822
215043,215043
215042,7806810800839
215042,215042
215041,7806810032803
215041,215041
215040,7806810800860
215040,215040
215039,7806810007764
215039,215039
215038,7806810017442
215038,7806810007757
215038,215038
215036,7806810800877
215036,215036
215035,7806810015516
215035,215035
215033,7806810007443
215033,215033
215032,7806810800761
215032,215032
215031,7806810800853
215031,215031
215030,7806810800754
215030,215030
215029,7806810800815
215029,215029
215028,7806810011136
215028,215028
215027,7806810028943
215027,215027
215026,7806810022187
215026,215026
215025,7806810028875
215025,215025
215024,7806810021081
215024,215024
215021,7805005001792
215021,215021
215019,7805005004670
215019,215019
215018,7805005004625
215018,215018
215017,7805005004601
215017,215017
215016,7805005004618
215016,215016
215015,7805005004595
215015,215015
215014,7805005004564
215014,215014
215013,7805005004434
215013,215013
215012,7805005004380
215012,215012
215009,7804656457200
215009,215009
214976,5690161302799
214976,214976
214975,6000060000105
214975,214975
214974,6000060000099
214974,214974
214973,6000060000082
214973,214973
214972,6000060000020
214972,214972
214695,2600027268315
214695,214695
214639,7805000313807
214639,214639
214635,7805000313050
214635,214635
214633,7805000312312
214633,214633
214540,7806500915232
214540,214540
214538,7806500915553
214538,214538
214517,7806500970613
214517,214517
214515,7806500981336
214515,214515
214514,7806500403418
214514,214514
214155,2600027264690
214155,214155
214127,7806500915171
214127,214127
214126,7806500915331
214126,214126
214125,7806500915072
214125,214125
214118,7806500305132
214118,214118
214117,7806500305125
214117,214117
214116,7806500305118
214116,214116
214114,7806500305033
214114,214114
214113,7806500305026
214113,214113
214112,7806500305019
214112,214112
214110,7806500408444
214110,214110
214109,7806500407201
214109,214109
214107,7806500509707
214107,214107
213898,8787201730722
213898,213898
213370,2600027260432
213370,213370
213368,2600027260418
213368,213368
213366,2600027260395
213366,213366
213189,7804520019237
213189,213189
213187,7804520987918
213187,213187
213186,7804520987970
213186,213186
213182,7804520019459
213182,213182
213181,7804520010340
213181,213181
213079,7809860000563
213079,213079
212827,2600027256046
212827,21200517655
212827,212827
212825,7805070023767
212825,212825
212824,7805070023774
212824,212824
212823,7805070023781
212823,212823
212822,7891040221073
212822,212822
212821,21200506307
212821,212821
212132,7804656456814
212132,212132
212131,8801067403610
212131,8801067403030
212131,8801067087971
212131,212131
212130,8801067403658
212130,8801067403078
212130,8801067088022
212130,212130
212129,7804656455398
212129,212129
212128,7804656454810
212128,212128
212097,7804656454780
212097,212097
212096,7804656454797
212096,212096
211915,2600027248744
211915,211915
210124,820909710622
210124,210124
210123,820909710615
210123,210123
209446,2600027228302
209446,209446
209376,7794321006119
209376,209376
209375,7794321006102
209375,209375
209374,7794321006096
209374,209374
209373,7806810800471
209373,209373
209372,7806810800433
209372,209372
209371,7806810800457
209371,209371
209370,7806810800655
209370,7806810800440
209370,209370
209369,7806810011334
209369,209369
201898,7804656455756
201898,201898
201897,7804656455749
201897,201897
201896,7804656455732
201896,201896
201895,7804656455725
201895,201895
201894,7804656455718
201894,7804656450638
201894,201894
201893,7804656455701
201893,201893
201890,7804656455626
201890,201890
201885,7804656451567
201885,201885
200598,51131835399
200598,200598
199482,7750062006825
199482,199482
198752,2600027164532
197543,2600027155356
197543,197543
197542,2600027155349
197542,197542
196931,2600027150306
196931,196931
196930,2600027150290
196930,196930
196703,2600027148471
196703,196703
196702,2600027148464
196702,196702
196701,2600027148457
196701,196701
196169,4023103074064
196169,196169
196168,4023103168565
196168,196168
196167,7809635703729
196167,196167
196166,8410435033054
196166,196166
196165,4023103095939
196165,196165
196164,4023103141223
196164,196164
195818,7750062015155
195818,7750062002063
195818,195818
195356,7804656140133
195356,195356
195355,7804656140126
195355,195355
195353,7804656140096
195353,195353
195352,7804656140089
195352,195352
195351,7804656140072
195351,195351
195350,7804656140065
195350,195350
195349,7804656140034
195349,195349
195348,7804656140027
195348,195348
195203,2600027139752
195203,195203
195202,2600027139745
195202,195202
195201,2600027139738
195201,195201
193454,2600027127377
193454,193454
193412,7450037435901
193412,193412
189291,7808768200617
189291,189291
189290,7808768200624
189290,189290
189289,7808768200723
189289,189289
189288,7808768200501
189288,189288
189152,2600027099766
189152,189152
187861,2600027087473
187861,187861
185968,636666169401
185968,185968
183911,7804656140010
183911,183911
183487,2600027052884
183487,183487
183486,2600027052877
183486,183486
183484,2600027052853
183484,183484
183483,2600027052846
183483,183483
183482,2600027052839
183482,183482
183481,2600027052822
183481,183481
183480,2600027052815
183480,183480
183479,2600027052808
183479,183479
183478,2600027052792
183478,183478
183457,2600027052785
183457,183457
182874,2600027044889
182874,182874
182456,2600027040935
182456,182456
182455,2600027040928
182455,182455
182452,2600027040898
182452,182452
182451,2600027040881
182451,182451
181725,2600027034033
181725,181725
180724,7804621620127
180724,180724
180723,7804621620806
180723,2600027025819
180723,180723
178817,2600027008928
178817,178817
178638,7800143283703
178638,178638
178637,7750062003244
178637,178637
175430,2600026981864
175430,175430
172316,2600026954257
172316,172316
169635,7804638310356
169635,2600026933009
169635,169635
162974,341180566215
162974,162974
162323,2600026018027
162322,2600026018010
162321,2600026018195
161811,7807991718159
161811,2600026874067
161811,161811
161810,2600026874050
161810,161810
161809,7804610450032
161809,2600026874043
161809,161809
161808,2600026874036
161808,161808
161548,2600026871905
161548,161548
161487,2600026871899
161487,161487
161002,7806810006002
161002,161002
161000,7806810012553
161000,683010305107
161000,161000
160999,7806810006033
160999,160999
160998,7806810006026
160998,160998
160997,7806810006019
160997,160997
160993,7806810005173
160993,160993
160992,7806810005258
160992,160992
151495,7806810014021
151495,2600026790084
151495,151495
149564,7806810004305
149564,2600026770772
149564,149564
149484,7806810011051
149484,2600026769974
149484,149484
149482,7806810011044
149482,2600026769950
149482,149482
140666,2600026952185
